# ＜はやぶさ２小惑星遷移軌道計画情報（公開用概略計算値）＞　　                                                                                                                                                                
#                                                                                                                                                                                                                             
#公開日：2018年02月26日                                                                                                                                                                                                        
#Released by JAXA はやぶさ２プロジェクトチーム                                                                                                                                                                                
#=============================================================================                                                                                                                                                
#                                                                                                                                                                                                                             
#▼ご利用にあたっての注意点▲                                                                                                                                                                                                 
#                                                                                                                                                                                                                             
#　１．本軌道計画情報は、「はやぶさ２」が太陽系空間内をどのような軌道で移動していくかを                                                                                                                                       
#　　　表示するために作成された概略軌道データです。実際の軌道は、今後の軌道制御やそれに                                                                                                                                       
#　　　ともなう新たな軌道計算・軌道決定などによって決まります。                                                                                                                                                               
#                                                                                                                                                                                                                             
#　２．本軌道計画情報は、各種アプリケーション・コンテンツ（WEB、CG、映像画像、教材他）の                                                                                                                                      
#　　　制作をはじめ、さまざまな創作活動の基データとしてご利用いただけます。                                                                                                                                                   
#　　　なお、利用条件等については、                                                                                                                                                                                           
#                                                                                                                                                                                                                             
#　　　　JAXAwebサイト＜サイトポリシー・利用規約＞                                                                                                                                                                            
#　　　　http://www.jaxa.jp/policy_j.html                                                                                                                                                                                     
#                                                                                                                                                                                                                             
#　　　をご参照ください。                                                                                                                                                                                                     
#                                                                                                                                                                                                                             
#　３．本軌道計画情報は、打上げ日時・探査機基本性能等の条件を基にした概略計算値であり、                                                                                                                                       
#　　　実際の探査機の飛行状態等を踏まえた軌道情報・航行ステータスとは異なります。                                                                                                                                             
#                                                                                                                                                                                                                             
#　４．数値精度：0.0001au（～1.5万km）                                                                                                                                                                                        
#                                                                                                                                                                                                                             
#　５．本軌道計画情報では打上げ（2014年12月3日）から2019年12月9日までのデータを示します。
#　　　ただし、2018年6月1日以降の「はやぶさ２」の位置は小惑星リュウグウと等しくなっています。
#　　　つまり、リュウグウの周りでの「はやぶさ２」の位置は、このファイルでは分かりません。
#　　　太陽を中心とした「はやぶさ２」の軌道を描く目的でお使いください。
#　　　また、「はやぶさ２」がリュウグウから出発する日にちはまだ決まっていません。
#                                                                                                                                                                                                                             
#　６．なお、軌道計画の大幅な変更等が生じない限り、本軌道計画情報（公開用概略計算値）の                                                                                                                                       
#　　　更新は行わない予定です。予めご了承ください。                                                                                                                                                                          
#                                                                                                                                                                                                                             
#=============================================================================                                                                                                                                                
#■各項目解説■                                                                                                                                                                                                               
#
#UTC    : 時刻（協定世界時：Coodinated universal time）：日本標準時（JST）は UTC＋9時間 
#       : 時刻のフォーマット＝YYYY/MM/DD.hh:mm:ss＝YYYY年MM月DD日 hh時mm分ss秒                                                                                                                                             
#L+     : 総飛行時間　打ち上げ時刻【2014/12/3 4:22:04 UTC】からの通算日，単位[日]                                                                                                                                                                                                                                                                  
#　　　　　                                                                                                                                                                                                                   
# X,Y,Z : 黄道面座標系での「はやぶさ２」/地球/小惑星位置，単位は[au：天文単位]（天文単位，太陽-地球距離(ここでは149597870700.0m)を1とした距離）                                                                                      
# Rs    : 「はやぶさ２」と太陽の距離　　　　　　　　　単位[万キロメートル]                                                                                                                                                      
# Re    : 「はやぶさ２」と地球との距離　　　　　　　　単位[万キロメートル]                                                                                                                                                      
# Ra    : 「はやぶさ２」とリュウグウとの距離　　　　　単位[万キロメートル]                                                                                                                                                      
# Vs    : 「はやぶさ２」の巡航速度（太陽相対速度）　　単位[キロメートル毎秒]                                                                                                                                                    
# Ve    : 「はやぶさ２」の地球相対速度　　　　　　　　単位[キロメートル毎秒]                                                                                                                                                    
# alpha : 地球から見た「はやぶさ２」の赤経　　　　　　単位[度]                                                                                                                                                                  
# delta : 地球から見た「はやぶさ２」の赤緯　　　　　　単位[度]                                                                                                                                                                  
# Dflt  : 「はやぶさ２」の総飛行距離　　　　　　　　　単位[万キロメートル]                                                                                                                                                      
#=============================================================================================================================================================================================================================
#                            |------------- Hayabusa2 ------------||------------    Earth   -------------||---------- Ryugu (1999 JU3) ---------|                                                                            
#       UTC             L+        X            Y            Z            X            Y            Z            X            Y            Z            Rs         Re         Ra       Vs       Ve     alpha    delta   Dflt   
#                      [day]     [au]         [au]         [au]         [au]         [au]         [au]         [au]         [au]         [au]       [10^4km]   [10^4km]   [10^4km]  [km/s]   [km/s]   [deg]    [deg] [10^4km] 
#--------1---------------2--------3------------4------------5------------6------------7------------8------------9------------10-----------11-----------12---------13---------14-------15-------16-------17-------18-----19----
2017/01/18.05:00:00    777.0  0.630500549  0.791121643  0.035050471 -0.462740984  0.868234276 -0.000032210  0.273896586  0.944325410 -0.003943402   15142.92   16403.69    5835.44   31.08   30.45    -4.43     0.08 193029.3 
2017/01/19.05:00:00    778.0  0.615188541  0.800354470  0.033255014 -0.478132425  0.859949995 -0.000032311  0.255540765  0.947930175 -0.005855526   15109.61   16387.70    5844.95   31.15   30.53    -3.55     0.36 193298.1 
2017/01/20.05:00:00    779.0  0.599698723  0.809358074  0.031449849 -0.493376759  0.851398028 -0.000032300  0.237105044  0.951238532 -0.007765818   15076.68   16371.04    5854.27   31.21   30.60    -2.68     0.64 193567.5 
2017/01/21.05:00:00    780.0  0.584034414  0.818128345  0.029635434 -0.508469125  0.842580833 -0.000032161  0.218594865  0.954248160 -0.009673670   15044.14   16353.74    5863.39   31.27   30.66    -1.79     0.92 193837.4 
2017/01/22.05:00:00    781.0  0.568199043  0.826661209  0.027812238 -0.523404676  0.833500990 -0.000031884  0.200015754  0.956956861 -0.011578471   15012.00   16335.79    5872.31   31.34   30.73    -0.91     1.20 194107.9 
2017/01/23.05:00:00    782.0  0.552196234  0.834952591  0.025980752 -0.538178584  0.824161206 -0.000031463  0.181373317  0.959362568 -0.013479605   14980.28   16317.21    5881.02   31.40   30.80    -0.02     1.48 194378.9 
2017/01/24.05:00:00    783.0  0.536030483  0.842998043  0.024141578 -0.552786043  0.814564313 -0.000030898  0.162673234  0.961463349 -0.015376454   14948.99   16298.03    5889.51   31.46   30.86     0.87     1.76 194650.4 
2017/01/25.05:00:00    784.0  0.519700075  0.850794533  0.022295824 -0.567222278  0.804713274 -0.000030192  0.143921257  0.963257404 -0.017268397   14918.12   16278.16    5897.70   31.52   30.93     1.76     2.04 194922.5 
2017/01/26.05:00:00    785.0  0.503216956  0.858337319  0.020442460 -0.581482553  0.794611193 -0.000029356  0.125123205  0.964743077 -0.019154810   14887.72   16257.74    5905.71   31.58   30.99     2.66     2.33 195195.1 
2017/01/27.05:00:00    786.0  0.486580636  0.865623287  0.018582645 -0.595562177  0.784261313 -0.000028405  0.106284963  0.965918851 -0.021035069   14857.79   16236.71    5913.44   31.64   31.05     3.56     2.61 195468.2 
2017/01/28.05:00:00    787.0  0.469795223  0.872648677  0.016716903 -0.609456523  0.773667028 -0.000027363  0.087412471  0.966783357 -0.022908548   14828.33   16215.07    5920.90   31.70   31.11     4.46     2.89 195741.9 
2017/01/29.05:00:00    788.0  0.452865165  0.879409701  0.014845801 -0.623161045  0.762831883 -0.000026255  0.068511725  0.967335372 -0.024774622   14799.37   16192.85    5928.08   31.76   31.17     5.36     3.18 196016.0 
2017/01/30.05:00:00    789.0  0.435796393  0.885902080  0.012970115 -0.636671300  0.751759574 -0.000025115  0.049588772  0.967573827 -0.026632663   14770.92   16170.07    5935.00   31.81   31.23     6.27     3.46 196290.7 
2017/01/31.05:00:00    790.0  0.418593666  0.892122133  0.011090443 -0.649982965  0.740453935 -0.000023976  0.030649702  0.967497804 -0.028482047   14742.99   16146.75    5941.65   31.87   31.28     7.19     3.75 196565.8 
2017/02/01.05:00:00    791.0  0.401259092  0.898066831  0.009208130 -0.663091868  0.728918925 -0.000022876  0.011700644  0.967106539 -0.030322150   14715.58   16122.87    5948.00   31.92   31.33     8.10     4.03 196841.4 
2017/02/02.05:00:00    792.0  0.383799586  0.903732612  0.007321753 -0.675993993  0.717158609 -0.000021849 -0.007252235  0.966399429 -0.032152349   14688.72   16098.47    5954.05   31.98   31.38     9.02     4.31 197117.4 
2017/02/03.05:00:00    793.0  0.366220100  0.909115902  0.005433084 -0.688685496  0.705177126 -0.000020928 -0.026202742  0.965376026 -0.033972023   14662.41   16073.57    5959.81   32.03   31.43     9.94     4.60 197393.9 
2017/02/04.05:00:00    794.0  0.348525528  0.914213482  0.003542708 -0.701162707  0.692978665 -0.000020137 -0.045144657  0.964036046 -0.035780555   14636.67   16048.18    5965.28   32.08   31.47    10.87     4.88 197670.8 
2017/02/05.05:00:00    795.0  0.330720853  0.919022232  0.001651214 -0.713422128  0.680567434 -0.000019495 -0.064071742  0.962379365 -0.037577332   14611.51   16022.33    5970.43   32.12   31.52    11.80     5.16 197948.2 
2017/02/06.05:00:00    796.0  0.312811158  0.923539130 -0.000240804 -0.725460413  0.667947636 -0.000019011 -0.082977747  0.960406021 -0.039361743   14586.95   15996.03    5975.28   32.17   31.56    12.73     5.45 198225.9 
2017/02/07.05:00:00    797.0  0.294800185  0.927761572 -0.002132955 -0.737274357  0.655123438 -0.000018681 -0.101856413  0.958116218 -0.041133183   14562.98   15969.28    5979.78   32.22   31.60    13.67     5.73 198504.1 
2017/02/08.05:00:00    798.0  0.276692857  0.931686521 -0.004024653 -0.748860862  0.642098964 -0.000018494 -0.120701476  0.955510322 -0.042891051   14539.61   15942.09    5983.92   32.27   31.63    14.61     6.01 198782.7 
2017/02/09.05:00:00    799.0  0.258494045  0.935311458 -0.005915363 -0.760216910  0.628878278 -0.000018426 -0.139506681  0.952588866 -0.044634753   14516.87   15914.49    5987.70   32.32   31.67    15.55     6.29 199061.8 
2017/02/10.05:00:00    800.0  0.240209222  0.938633797 -0.007804468 -0.771339524  0.615465393 -0.000018449 -0.158265776  0.949352546 -0.046363701   14494.75   15886.49    5991.09   32.37   31.71    16.50     6.56 199341.2 
2017/02/11.05:00:00    801.0  0.221843952  0.941651069 -0.009691345 -0.782225743  0.601864285 -0.000018526 -0.176972526  0.945802222 -0.048077312   14473.28   15858.11    5994.10   32.41   31.74    17.45     6.84 199621.1 
2017/02/12.05:00:00    802.0  0.203403887  0.944360926 -0.011575365 -0.792872598  0.588078917 -0.000018620 -0.195620717  0.941938921 -0.049775013   14452.46   15829.39    5996.72   32.46   31.77    18.40     7.12 199901.3 
2017/02/13.05:00:00    803.0  0.184894767  0.946761149 -0.013455896 -0.803277106  0.574113271 -0.000018695 -0.214204160  0.937763829 -0.051456237   14432.31   15800.33    5998.95   32.50   31.80    19.36     7.39 200181.9 
2017/02/14.05:00:00    804.0  0.166321001  0.948849836 -0.015332508 -0.813436270  0.559971372 -0.000018717 -0.232716695  0.933278299 -0.053120426   14412.84   15770.95    6000.75   32.54   31.84    20.32     7.67 200462.9 
2017/02/15.05:00:00    805.0  0.147691283  0.950624481 -0.017204186 -0.823347092  0.545657311 -0.000018657 -0.251152203  0.928483842 -0.054767031   14394.05   15741.29    6002.16   32.58   31.86    21.29     7.94 200744.3 
2017/02/16.05:00:00    806.0  0.129010187  0.952083262 -0.019070508 -0.833006584  0.531175256 -0.000018493 -0.269504603  0.923382132 -0.056395511   14375.96   15711.36    6003.16   32.62   31.89    22.26     8.21 201026.0 
2017/02/17.05:00:00    807.0  0.110283758  0.953224498 -0.020930831 -0.842411786  0.516529465 -0.000018206 -0.287767865  0.917974998 -0.058005336   14358.57   15681.17    6003.74   32.66   31.92    23.23     8.48 201308.0 
2017/02/18.05:00:00    808.0  0.091518105  0.954046654 -0.022784508 -0.851559775  0.501724285 -0.000017785 -0.305936010  0.912264428 -0.059595987   14341.90   15650.75    6003.90   32.70   31.95    24.21     8.74 201590.4 
2017/02/19.05:00:00    809.0  0.072719401  0.954548341 -0.024630894 -0.860447682  0.486764151 -0.000017223 -0.324003118  0.906252564 -0.061166954   14325.96   15620.11    6003.63   32.74   31.97    25.19     9.01 201873.1 
2017/02/20.05:00:00    810.0  0.053893877  0.954728317 -0.026469339 -0.869072689  0.471653589 -0.000016517 -0.341963332  0.899941699 -0.062717739   14310.75   15589.28    6002.93   32.77   32.00    26.18     9.27 202156.1 
2017/02/21.05:00:00    811.0  0.035047447  0.954585523 -0.028299312 -0.877432044  0.456397213 -0.000015672 -0.359810865  0.893334275 -0.064247857   14296.29   15558.25    6001.79   32.80   32.02    27.17     9.53 202439.3 
2017/02/22.05:00:00    812.0  0.016187291  0.954118837 -0.030119955 -0.885523059  0.440999729 -0.000014695 -0.377540001  0.886432884 -0.065756832   14282.58   15527.07    6000.21   32.83   32.04    28.16     9.79 202722.9 
2017/02/23.05:00:00    813.0 -0.002680652  0.953327349 -0.031930756 -0.893343120  0.425465941 -0.000013600 -0.395145103  0.879240257 -0.067244202   14269.63   15495.74    5998.19   32.86   32.06    29.16    10.05 203006.7 
2017/02/24.05:00:00    814.0 -0.021549966  0.952210445 -0.033731070 -0.900889693  0.409800754 -0.000012408 -0.412620617  0.871759268 -0.068709517   14257.45   15464.28    5995.72   32.89   32.08    30.16    10.30 203290.7 
2017/02/25.05:00:00    815.0 -0.040414198  0.950767673 -0.035520255 -0.908160341  0.394009182 -0.000011143 -0.429961076  0.863992930 -0.070152342   14246.04   15432.70    5992.81   32.92   32.10    31.17    10.55 203575.0 
2017/02/26.05:00:00    816.0 -0.059266866  0.948998745 -0.037297669 -0.915152742  0.378096350 -0.000009838 -0.447161104  0.855944385 -0.071572252   14235.42   15401.03    5989.44   32.94   32.12    32.18    10.80 203859.5 
2017/02/27.05:00:00    817.0 -0.078101467  0.946903539 -0.039062674 -0.921864710  0.362067493 -0.000008527 -0.464215420  0.847616910 -0.072968838   14225.59   15369.28    5985.62   32.97   32.13    33.20    11.04 204144.3 
2017/02/28.05:00:00    818.0 -0.096911476  0.944482100 -0.040814638 -0.928294226  0.345927940 -0.000007247 -0.481118844  0.839013904 -0.074341705   14216.55   15337.46    5981.35   32.99   32.15    34.22    11.29 204429.2 
2017/03/01.05:00:00    819.0 -0.115689611  0.941731801 -0.042551391 -0.934439455  0.329683095 -0.000006038 -0.497866297  0.830138890 -0.075690469   14208.28   15305.59    5976.62   33.01   32.16    35.24    11.53 204714.3 
2017/03/02.05:00:00    820.0 -0.134428850  0.938658550 -0.044274859 -0.940298767  0.313338404 -0.000004933 -0.514452808  0.820995509 -0.077014764   14200.86   15273.73    5971.46   33.02   32.17    36.27    11.76 204999.5 
2017/03/03.05:00:00    821.0 -0.153123753  0.935259832 -0.045983426 -0.945870733  0.296899320 -0.000003960 -0.530873516  0.811587516 -0.078314236   14194.25   15241.86    5965.84   33.04   32.17    37.30    11.99 205284.9 
2017/03/04.05:00:00    822.0 -0.171767785  0.931536369 -0.047676482 -0.951154124  0.280371267 -0.000003139 -0.547123673  0.801918773 -0.079588548   14188.45   15210.00    5959.76   33.06   32.18    38.34    12.22 205570.5 
2017/03/05.05:00:00    823.0 -0.190354418  0.927489054 -0.049353418 -0.956147885  0.263759611 -0.000002479 -0.563198645  0.791993249 -0.080837374   14183.48   15178.19    5953.23   33.07   32.18    39.38    12.45 205856.2 
2017/03/06.05:00:00    824.0 -0.208877134  0.923118953 -0.051013637 -0.960851112  0.247069641 -0.000001980 -0.579093920  0.781815014 -0.082060406   14179.33   15146.44    5946.23   33.08   32.19    40.43    12.67 206141.9 
2017/03/07.05:00:00    825.0 -0.227329440  0.918427301 -0.052656545 -0.965263025  0.230306551 -0.000001629 -0.594805105  0.771388231 -0.083257351   14176.01   15114.78    5938.78   33.09   32.19    41.47    12.89 206427.8 
2017/03/08.05:00:00    826.0 -0.245706802  0.913415792 -0.054283251 -0.969382934  0.213475445 -0.000001407 -0.610327930  0.760717155 -0.084427928   14173.54   15083.22    5930.84   33.10   32.19    42.53    13.11 206713.8 
2017/03/09.05:00:00    827.0 -0.263998949  0.908085183 -0.055890041 -0.973210212  0.196581335 -0.000001286 -0.625658253  0.749806130 -0.085571875   14171.88   15051.82    5922.46   33.11   32.18    43.59    13.32 206999.9 
2017/03/10.05:00:00    828.0 -0.282201288  0.902437534 -0.057477853 -0.976744273  0.179629158 -0.000001235 -0.640792056  0.738659576 -0.086688943   14171.07   15020.59    5913.64   33.12   32.18    44.65    13.52 207286.0 
2017/03/11.05:00:00    829.0 -0.300307468  0.896474755 -0.059046130 -0.979984552  0.162623791 -0.000001216 -0.655725453  0.727281995 -0.087778897   14171.10   14989.56    5904.36   33.12   32.18    45.71    13.73 207572.1 
2017/03/12.05:00:00    830.0 -0.318310353  0.890199321 -0.060594138 -0.982930493  0.145570070 -0.000001195 -0.670454686  0.715677957 -0.088841519   14171.96   14958.77    5894.64   33.12   32.17    46.78    13.92 207858.2 
2017/03/13.05:00:00    831.0 -0.336202467  0.883614059 -0.062121059 -0.985581542  0.128472818 -0.000001138 -0.684976130  0.703852101 -0.089876606   14173.68   14928.27    5884.50   33.12   32.16    47.85    14.12 208144.4 
2017/03/14.05:00:00    832.0 -0.353977612  0.876721378 -0.063626367 -0.987937154  0.111336862 -0.000001014 -0.699286292  0.691809127 -0.090883970   14176.23   14898.07    5873.95   33.11   32.15    48.93    14.31 208430.5 
2017/03/15.05:00:00    833.0 -0.371631324  0.869522551 -0.065110143 -0.989996797  0.094167051 -0.000000799 -0.713381813  0.679553793 -0.091863435   14179.63   14868.19    5862.96   33.11   32.15    50.01    14.49 208716.5 
2017/03/16.05:00:00    834.0 -0.389156970  0.862020904 -0.066571530 -0.991759966  0.076968269 -0.000000472 -0.727259467  0.667090910 -0.092814845   14183.86   14838.64    5851.55   33.10   32.14    51.10    14.67 209002.6 
2017/03/17.05:00:00    835.0 -0.406549413  0.854218619 -0.068010379 -0.993226194  0.059745444 -0.000000019 -0.740916161  0.654425335 -0.093738054   14188.92   14809.45    5839.69   33.10   32.13    52.19    14.84 209288.5 
2017/03/18.05:00:00    836.0 -0.423802766  0.846118722 -0.069426214 -0.994395066  0.042503547  0.000000567 -0.754348940  0.641561970 -0.094632932   14194.83   14780.64    5827.40   33.09   32.12    53.28    15.01 209574.5 
2017/03/19.05:00:00    837.0 -0.440911231  0.837724388 -0.070818576 -0.995266224  0.025247597  0.000001291 -0.767554981  0.628505754 -0.095499365   14201.56   14752.23    5814.68   33.08   32.12    54.38    15.18 209860.3 
2017/03/20.05:00:00    838.0 -0.457869058  0.829038966 -0.072187004 -0.995839381  0.007982657  0.000002149 -0.780531594  0.615261661 -0.096337251   14209.13   14724.24    5801.53   33.07   32.11    55.47    15.34 210146.1 
2017/03/21.05:00:00    839.0 -0.474669372  0.820066834 -0.073530685 -0.996114319 -0.009286164  0.000003136 -0.793276227  0.601834693 -0.097146504   14217.52   14696.71    5787.97   33.05   32.10    56.58    15.49 210431.7 
2017/03/22.05:00:00    840.0 -0.491305956  0.810811940 -0.074849104 -0.996090897 -0.026553712  0.000004238 -0.805786456  0.588229877 -0.097927050   14226.75   14669.69    5774.04   33.03   32.09    57.69    15.64 210717.2 
2017/03/23.05:00:00    841.0 -0.507774161  0.801277643 -0.076141790 -0.995769059 -0.043814781  0.000005439 -0.818059995  0.574452263 -0.098678830   14236.80   14643.17    5759.71   33.02   32.08    58.80    15.79 211002.5 
2017/03/24.05:00:00    842.0 -0.524069774  0.791466668 -0.077408621 -0.995148835 -0.061064113  0.000006716 -0.830094685  0.560506913 -0.099401798   14247.66   14617.15    5744.97   33.00   32.07    59.91    15.92 211287.7 
2017/03/25.05:00:00    843.0 -0.540187646  0.781382971 -0.078649229 -0.994230360 -0.078296386  0.000008040 -0.841888502  0.546398904 -0.100095920   14259.34   14591.66    5729.83   32.98   32.06    61.03    16.06 211572.7 
2017/03/26.05:00:00    844.0 -0.556122711  0.771030665 -0.079863256 -0.993013888 -0.095506215  0.000009379 -0.853439548  0.532133322 -0.100761178   14271.82   14566.71    5714.29   32.96   32.05    62.15    16.18 211857.6 
2017/03/27.05:00:00    845.0 -0.571870022  0.760413975 -0.081050358 -0.991499821 -0.112688155  0.000010695 -0.864746055  0.517715252 -0.101397563   14285.10   14542.32    5698.34   32.94   32.04    63.27    16.31 212142.2 
2017/03/28.05:00:00    846.0 -0.587424752  0.749537246 -0.082210207 -0.989688730 -0.129836710  0.000011951 -0.875806383  0.503149785 -0.102005080   14299.18   14518.51    5682.01   32.91   32.03    64.40    16.42 212426.7 
2017/03/29.05:00:00    847.0 -0.602781383  0.738405209 -0.083342288 -0.987581387 -0.146946366  0.000013109 -0.886619016  0.488442005 -0.102583748   14314.05   14495.30    5665.31   32.89   32.02    65.53    16.53 212711.0 
2017/03/30.05:00:00    848.0 -0.617936163  0.727021940 -0.084446598 -0.985178774 -0.164011622  0.000014137 -0.897182561  0.473596989 -0.103133594   14329.71   14472.71    5648.23   32.86   32.00    66.66    16.63 212995.0 
2017/03/31.05:00:00    849.0 -0.632884411  0.715392051 -0.085522753 -0.982482083 -0.181027041  0.000015012 -0.907495748  0.458619804 -0.103654660   14346.14   14450.74    5630.77   32.83   31.99    67.80    16.73 213278.8 
2017/04/01.05:00:00    850.0 -0.647621827  0.703520287 -0.086570489 -0.979492698 -0.197987287  0.000015720 -0.917557427  0.443515504 -0.104146998   14363.34   14429.42    5612.94   32.80   31.98    68.93    16.82 213562.3 
2017/04/02.05:00:00    851.0 -0.662144245  0.691411475 -0.087589559 -0.976212161 -0.214887156  0.000016262 -0.927366567  0.428289122 -0.104610670   14381.30   14408.77    5594.76   32.77   31.96    70.07    16.91 213845.6 
2017/04/03.05:00:00    852.0 -0.676447639  0.679070530 -0.088579732 -0.972642130 -0.231721590  0.000016646 -0.936922251  0.412945675 -0.105045750   14400.03   14388.82    5576.22   32.74   31.95    71.22    16.99 214128.6 
2017/04/04.05:00:00    853.0 -0.690527489  0.666503219 -0.089540678 -0.968784348 -0.248485678  0.000016894 -0.946223679  0.397490153 -0.105452323   14419.50   14369.59    5557.35   32.70   31.93    72.36    17.06 214411.3 
2017/04/05.05:00:00    854.0 -0.704378878  0.653714558 -0.090472071 -0.964640603 -0.265174642  0.000017032 -0.955270159  0.381927521 -0.105830482   14439.70   14351.12    5538.16   32.66   31.92    73.51    17.13 214693.6 
2017/04/06.05:00:00    855.0 -0.718000302  0.640709269 -0.091373965 -0.960212713 -0.281783825  0.000017092 -0.964061112  0.366262716 -0.106180331   14460.64   14333.42    5518.64   32.63   31.90    74.66    17.19 214975.7 
2017/04/07.05:00:00    856.0 -0.731386766  0.627493642 -0.092245973 -0.955502504 -0.298308663  0.000017107 -0.972596065  0.350500641 -0.106501983   14482.31   14316.53    5498.82   32.58   31.88    75.81    17.24 215257.4 
2017/04/08.05:00:00    857.0 -0.744535338  0.614072295 -0.093088019 -0.950511805 -0.314744676  0.000017112 -0.980874650  0.334646166 -0.106795562   14504.69   14300.46    5478.70   32.55   31.86    76.96    17.29 215538.8 
2017/04/09.05:00:00    858.0 -0.757443438  0.600449551 -0.093900078 -0.945242446 -0.331087438  0.000017140 -0.988896601  0.318704123 -0.107061197   14527.77   14285.23    5458.26   32.50   31.85    78.11    17.33 215819.8 
2017/04/10.05:00:00    859.0 -0.770108046  0.586630761 -0.094682033 -0.939696253 -0.347332568  0.000017219 -0.996661753  0.302679309 -0.107299030   14551.55   14270.85    5437.51   32.46   31.83    79.27    17.36 216100.4 
2017/04/11.05:00:00    860.0 -0.782526278  0.572621331 -0.095433778 -0.933875055 -0.363475709  0.000017376 -1.004170039  0.286576475 -0.107509208   14576.01   14257.35    5416.46   32.42   31.82    80.42    17.39 216380.7 
2017/04/12.05:00:00    861.0 -0.794695226  0.558426908 -0.096155303 -0.927780694 -0.379512518  0.000017632 -1.011421486  0.270400332 -0.107691887   14601.14   14244.76    5395.13   32.37   31.80    81.58    17.41 216660.6 
2017/04/13.05:00:00    862.0 -0.806612406  0.544052707 -0.096846666 -0.921415027 -0.395438654  0.000018001 -1.018416214  0.254155546 -0.107847230   14626.94   14233.09    5373.51   32.33   31.79    82.73    17.42 216940.2 
2017/04/14.05:00:00    863.0 -0.818275379  0.529504217 -0.097507808 -0.914779945 -0.411249774  0.000018492 -1.025154434  0.237846735 -0.107975409   14653.39   14222.36    5351.60   32.28   31.77    83.89    17.43 217219.3 
2017/04/15.05:00:00    864.0 -0.829681550  0.514787490 -0.098138544 -0.907877374 -0.426941525  0.000019111 -1.031636445  0.221478471 -0.108076602   14680.49   14212.61    5329.44   32.23   31.76    85.05    17.43 217498.0 
2017/04/16.05:00:00    865.0 -0.840828024  0.499909421 -0.098738573 -0.900709291 -0.442509548  0.000019855 -1.037862629  0.205055275 -0.108150992   14708.22   14203.86    5307.04   32.18   31.74    86.21    17.42 217776.2 
2017/04/17.05:00:00    866.0 -0.851712717  0.484875702 -0.099307859 -0.893277725 -0.457949473  0.000020719 -1.043833453  0.188581616 -0.108198771   14736.58   14196.15    5284.42   32.12   31.73    87.37    17.41 218054.0 
2017/04/18.05:00:00    867.0 -0.862333768  0.469691885 -0.099846405 -0.885584768 -0.473256922  0.000021691 -1.049549462  0.172061912 -0.108220136   14765.54   14189.47    5261.58   32.07   31.72    88.53    17.39 218331.3 
2017/04/19.05:00:00    868.0 -0.872684229  0.454363137 -0.100349719 -0.877632578 -0.488427506  0.000022755 -1.055011281  0.155500527 -0.108215291   14795.02   14183.85    5238.57   32.01   31.71    89.69    17.36 218608.1 
2017/04/20.05:00:00    869.0 -0.882772714  0.438895800 -0.100826581 -0.869423384 -0.503456825  0.000023891 -1.060219609  0.138901769 -0.108184443   14825.17   14179.30    5215.33   31.96   31.70    90.85    17.33 218884.5 
2017/04/21.05:00:00    870.0 -0.892592812  0.423295017 -0.101272788 -0.860959494 -0.518340461  0.000025074 -1.065175216  0.122269893 -0.108127806   14855.88   14175.84    5191.88   31.90   31.69    92.00    17.29 219160.3 
2017/04/22.05:00:00    871.0 -0.902143216  0.407566329 -0.101688396 -0.852243307 -0.533073977  0.000026273 -1.069878946  0.105609095 -0.108045600   14887.15   14173.48    5168.25   31.84   31.68    93.16    17.24 219435.7 
2017/04/23.05:00:00    872.0 -0.911422755  0.391715262 -0.102073471 -0.843277330 -0.547652911  0.000027455 -1.074331706  0.088923515 -0.107938048   14918.98   14172.22    5144.44   31.78   31.67    94.32    17.19 219710.5 
2017/04/24.05:00:00    873.0 -0.920430391  0.375747327 -0.102428094 -0.834064202 -0.562072784  0.000028584 -1.078534472  0.072217233 -0.107805377   14951.33   14172.08    5120.45   31.72   31.67    95.47    17.13 219984.8 
2017/04/25.05:00:00    874.0 -0.929165214  0.359668012 -0.102752356 -0.824606716 -0.576329108  0.000029623 -1.082488282  0.055494273 -0.107647821   14984.20   14173.06    5096.30   31.66   31.66    96.63    17.06 220258.6 
2017/04/26.05:00:00    875.0 -0.937626644  0.343482216 -0.103046483 -0.814907850 -0.590417419  0.000030538 -1.086194234  0.038758598 -0.107465616   15017.59   14175.16    5071.97   31.60   31.66    97.78    16.99 220531.9 
2017/04/27.05:00:00    876.0 -0.945814158  0.327195000 -0.103310668 -0.804970777 -0.604333312  0.000031301 -1.089653484  0.022014112 -0.107259001   15051.46   14178.39    5047.48   31.54   31.65    98.94    16.91 220804.6 
2017/04/28.05:00:00    877.0 -0.953726900  0.310812701 -0.103544842 -0.794798862 -0.618072498  0.000031895 -1.092867246  0.005264657 -0.107028221   15085.82   14182.75    5022.83   31.47   31.65   100.09    16.83 221076.8 
2017/04/29.05:00:00    878.0 -0.961364453  0.294340711 -0.103749139 -0.784395635 -0.631630840  0.000032314 -1.095836785 -0.011485982 -0.106773522   15120.65   14188.25    4998.04   31.41   31.64   101.24    16.74 221348.4 
2017/04/30.05:00:00    879.0 -0.968726527  0.277784370 -0.103923706 -0.773764746 -0.645004393  0.000032567 -1.098563420 -0.028234083 -0.106495154   15155.94   14194.91    4973.12   31.34   31.64   102.38    16.64 221619.5 
2017/05/01.05:00:00    880.0 -0.975812945  0.261148974 -0.104068699 -0.762909919 -0.658189403  0.000032673 -1.101048518 -0.044975983 -0.106193370   15191.66   14202.72    4948.07   31.28   31.63   103.53    16.53 221890.0 
